Customer,Type,Text,Summary,sim_score,split,prediction
figma,G2,"User: Building a plan for the department, or the companies strategy dependencies and building clear stratucres
User: The collaborative function and availability of the different tools – design,
User: The way the drag works, if you move the items with the pointer it will drop it out of the greed","The user appreciates the fluid functionality and excellent UX design of FigJam, which helps organize thoughts and ideas within teams and facilitates collaboration projects. They find it intimidating initially, but once they learn the basics, it is straightforward and functional.",0.3707186877727508,test,"User appreciates the collaborative features of the product, including the design tool, and appreciates the"
Notion,Appstore/Playstore,"User: My software seems ran out of some problems on mobile device, I couldn’t open any page, encompassing Settings, Help & feedback, and even a page I built. The only thing I can do is to open Notion software, and I can see what pages I own, however, I cannot do things further.
My mobile device is iPhone 7 plus, with ios version 15.7.4 embedded. I’ve updated Notion software to the latest to try, which I think is 1.7.108, but also not help with the problem.
I didn’t know what problems I encounter, therefore, I give the information I know maybe related to to better debug the problem.
Hope to help me solve the problem quickly, Notion software is really a software I like and use the most. Thank you very much…","User experienced issues with their mobile device, unable to open any page in the Notion software, including Settings, Help & feedback, and a page they built. They updated the software to the latest version but the problem persists. The user provided some information about the problem, hoping it will help the team resolve the issue.",0.8693459033966064,test,"User is experiencing issues with their Notion software on their mobile device, as they cannot open any"
Notion,Twitter,"User: Newly launched @NotionHQ templates in the thread 🧵👇
#notiontwt #Notion #Productivity
User: @NotionHQ Digital Brain 🧠
@NotionHQ 🔖 Digital Brain was created to help you regain control of your life. It includes Tiago Forte's PARA System &amp; other tools. 🧑💻 @notionpez 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez Everyday OS 🧠
@NotionHQ 🔖 ✓ 10x more efficient in life &amp; work ✓ Your Tasks, Projects, Goals, Notes &amp; more ✓ Entirely in Notion 🧑💻 @SabbahJonathan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan Academic PKM template 👩🎓
@NotionHQ 🔖 A comprehensive system for academics &amp; students, combining project &amp; knowledge management with a Zettlekasten approach 🧑💻 @GenShanahan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan Character Compendium 5e for D&amp;D ✨
@NotionHQ 🔖 In the Character Compendium 5e Notion Template, you'll find everything you need to keep track of all your D&amp;D characters 🧑💻 @minvathemes 🔗. <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes Cerebral Manag 🎯
@NotionHQ 🔖 Cerebral Manager is a complete productivity and digital management system designed for all aspects of daily life. 🧑💻 @MintedKenny 🔗.<STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes @MintedKenny Click below 👇 &amp; Have a look 👀 at more than 1120 @NotionHQ templates 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity",User is excited about the new Notion templates and mentions that they are a great addition to their design process. They also mention that they are using Notion for their personal and business projects.,0.6236448287963867,test,User is excited about the new Notion templates and mentions that they are a great addition
Notion,Appstore/Playstore,"User: I just recently discovered Notion, tried it out on my PC, etc., and now I'm using it on my iPhone and I'm therefore a very fresh user. I would have the idea to allow you to delete entries faster, drag and drop them into a trash can or click twice and then they are deleted. Maybe it's a good idea.",User is a fresh Notion user and suggests allowing faster deletion of entries by dragging and dropping them into a trash can or clicking twice to delete them.,0.726720929145813,test,"User is a new Notion user and suggests allowing faster deletion of entries, drag and"
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @LHDavis2209 @DonorsChoose @figma Our project only has 30 days left and we still need $78 until it’s funded! @DonorsChoose @figma #clearthelist #TeacherAppreciation <STRICT_LINK> <STRICT_LINK>
User: @vanzandt1 @LHDavis2209 @DonorsChoose @figma We just fully funded your project! Happy Teacher Appreciation Week :)"," User is looking for DonorsChoose projects to fund at Figma Edu, where they provide free access to Figma's design and collaboration tools for educators.",0.7603393793106079,test,"User is excited about the new Figma features, including the ability to create a new project"
Notion,Appstore/Playstore,"User: I have been using notion for the past two years and it is really helpful. I started using it to organise notes for uni and keep track of my assignments. Initially it is a bit difficult to navigate the service but the more you use it the more efficient you become. You can borrow free templates online if creating your own is difficult! I use notion to track almost everything and even without upgradation the app works reasonably well- you can access the basic things which for a beginner is good enough. Once i figure out how to create templates and deal with the more complex blocks they offer, I will definitely be upgrading to the plus ver","User has been using Notion for two years and finds it helpful for organizing notes for university and keeping track of assignments. Initially, it is difficult to navigate the service, but with practice, it becomes more efficient. The user appreciates the free templates available online and finds the basic features sufficient for a beginner.",0.8732306957244873,test,User has been using Notion for two years and finds it helpful for organizing notes for university and
Notion,Twitter,"User: @browsercompany Fix Arc browser performance. Or make it super easy to learn what makes it so slow. I can barely use it anymore, now after a few months of getting used to it and getting ready to set it my default browser.",User is frustrated with the slow performance of the Arc browser and is considering switching to Chrome or Firefox.,0.8065569996833801,test,User is frustrated with the slow performance of the Arc browser and is considering switching to Chrome or
Notion,Twitter,"User: @browsercompany why is my WebGL turned off? Can't use Google Meet and Figma :( <STRICT_LINK>
User: @browsercompany Seems like I've been running Arc for too long – a regular restart fixed the problem.","User is experiencing a problem with their browser, as it is not opening the tab they are currently on, and they are unable to access the tab they want to open.",0.3832635581493377,test,"User is experiencing issues with their browser, as they are unable to use Figma and Google"
Notion,Twitter,"User: New Workout App 🏋🏽
Made in @NotionHQ <STRICT_LINK>
User: @heyeaslo @NotionHQ are you on your phone at the gym? nah bruh, I'm just entering my reps into notion
User: @kylbau @heyeaslo @NotionHQ And when considering the loading time of Notion. Its hell. 😭",User is excited about the new Notion app and is looking forward to using it at the gym.,0.6925583481788635,test,User is excited about the new Notion app and mentions that it's a great
Notion,Twitter,"User: @browsercompany so i have a weird issue with arc when it’s on full screen on my mac it pulls to left idk how to describe it, it doesn’t let me access the screen like it kicks me out to desktop"," User is experiencing issues with the browser, specifically when using the Arc extension on their Mac, as it pulls to the left side of the screen and doesn't let them access the screen.",0.8080492615699768,test,"User is experiencing issues with the browser CO app, as it pulls to the left side of"
Notion,Appstore/Playstore,"User: I can't connect to the screen and the loading time is 2-3 minutes too long.
I see this on the web screen, but the image doesn't load on mobile.","User experiences slow loading times and connection issues on both the web and mobile versions of the product, making it difficult to use.",0.6133943796157837,test,User is experiencing issues with the screen not connecting to the screen and the loading time being 2-3 minutes
figma,Twitter,"User: If I make a comment on @figma why does the comment not follow the element wherever it goes too. Say the element was moved to another location. 
Floating comments can be confusing."," The user, a designer with 13 years of experience, shares their journey from front-end development to design systems and how Figma revolutionized their workflow. They express gratitude for Figma's ability to bridge the gap between design and development, making their career more enjoyable and efficient.",0.0850818753242492,test,"User is frustrated with the floating comments feature in Figma, as they don't follow the"
figma,Twitter,"User: CONFIG ANNOUNCEMENT: AI &amp; the Future of Design
We know there's a mix of optimism &amp; uncertainty around how AI will change our industry.
We’re tackling it all at Config with @jsngr &amp; the @diagram team, Ovetta Sampson, @scottbelsky, @kanjun, &amp; @reidhoffman.… <STRICT_LINK> <STRICT_LINK>
User: I am optimistic in AI's ability to amplify how we work, live, and create. Looking forward to the conversation at @Figma's Config.
<STRICT_LINK> <STRICT_LINK>
User: @reidhoffman @figma ""In a post that Carroll made on Facebook in 8/ 2012, she indulged her sexual fantasies by pondering the question,“Would you have sex with Donald Trump 4 $17,000?”(Even if you could A) give the money to Charity? B) Close your eyes? + he’s not allowed to speak?)”.""-Gateway Pundit
User: @reidhoffman @figma Prior to that post,Carroll announced that she is a “MASSIVE”fan of Donald Trump’s show,The Apprentice. Seems weird that u r so into a show which entirely centered on your alleged rapist.“2 many good TV shows on Sun.Night!My God!What do u watch?”Carroll posted on Facebook in 2012.
User: @reidhoffman @figma She then answered her own question by declaring, “I’m a MASSIVE Apprentice fan.”""Each of us should find 1 Trump Woman THAT WE PERSONALLY KNOW +spend the next 3 mnths convincing her 2 vote against candidates of his party in Nov.THAT WOULD STOP HIM""-Carroll. As biased as Huffyman"," User redesigned a design they saw from another user in 2022, and after months of procrastination, they completed the design and prototyping, sharing their work with others.",0.2652369737625122,test,"User is excited about the new Figma features, including the ability to create a new design"
figma,Twitter,"User: Visited @LibreOfficeOrg a few days ago and wasn't thrilled with the design 💔 So, I took matters into my own hands and redesigned it in @figma 🎨✨Loving the fresh new look and tried to improve user experience as well. Have a look:
#DesignRevamp #LibreOffice #FigmaMagic <STRICT_LINK>
User: @im__talha @figma Sexyyy","User shares a simple UI design for a website landing page's hero section created using Figma, inviting others to gain inspiration and use it.",0.4903508424758911,test,"User is excited about the new design in Figma, and is looking forward to using it."
Notion,Twitter,"User: Think it's impossible to create a successful solo business without coding and an audience? Think again! I did it, and here's how I did it to earn my first dollars here (🎁 a gift is waiting for you in the last tweet): <STRICT_LINK>
User: Before we begin:
When I won +$2500 here.
- I had an audience of 500 followers
- I didn't know how to code
- I didn't know anything about Twitter
I did.
So did you.
Now here's how I did it 👇
User: 💡 First, you need a brilliant idea. It doesn't have to be groundbreaking, just something you're passionate about. Remember, you're building this solo, so you'll need that passion to fuel your journey.
User: 🛠️ Once you have your idea, it's time to build without coding! I used @webflow to create my website and app without any coding knowledge. It's incredibly user-friendly, with a plethora of customizable templates to suit your business.
User: @webflow 🧠 Organize your thoughts and plan your content using @NotionHQ. As a solopreneur, I found this to be the perfect tool for managing my tasks, jotting down ideas, and creating content outlines. Plus, it's super easy to use!
User: @webflow @NotionHQ 🎯 Find your niche and target audience. You don't need a massive audience to succeed—just a group of dedicated, engaged followers who love your work. Focus on connecting with them and providing value.
User: @webflow @NotionHQ 🗣️ Share your work and gather feedback. Join communities like @IndieHackers, @ProductHunt, and relevant Facebook groups to find like-minded people who can give you insights and encouragement.
User: @webflow @NotionHQ @IndieHackers @ProductHunt 💼 Set up a business model that works for you. From subscriptions and memberships to one-time purchases, find a revenue stream that fits your goals and caters to your audience's needs.
User: @webflow @NotionHQ @IndieHackers @ProductHunt 📚 Educate yourself! Attend webinars, read articles, and listen to podcasts to stay up-to-date with the latest trends and strategies. You don't need a formal education to succeed, just a curious mind!
User: @webflow @NotionHQ @IndieHackers @ProductHunt 🔁 Iterate, improve and grow. Be open to change and adapt to your audience's needs. Remember, building a business is an ongoing process, and there's always room for improvement!
User: @webflow @NotionHQ @IndieHackers @ProductHunt 📈 Track your progress and celebrate your wins! Set measurable goals, analyze your metrics, and appreciate your achievements. This is your journey and every small victory matters!",The user is a freelance writer and has been using Notion for a year. They are currently working on a book and are looking for a publisher. They are also looking for a designer to help with the cover.,0.3276421427726745,test,User is excited about the new Notion app and is looking forward to using it for their solo
zoom,Appstore/Playstore,"User: Wonderful very good, excellent spp."," User praises Zoom as a wonderful, very good, and excellent app.",0.4111600816249847,test,User finds the product excellent and recommends it to others.
Notion,Twitter,User: It's been over a month on the @browsercompany's Arc browser and hands down the best transition I have made in many years. A blog coming out sometime soon.,"User is excited about the new features in the @browsercompany's Arc browser, including the ability to create a new tab with a custom URL and the ability to create a new tab with a custom background image.",0.6292071342468262,test,User is excited about the new features in the @browsercompany's Arc browser
Notion,Twitter,"User: **Arc browser continuous review**
Tl;dr: I'm loving it! So far, it's been a fantastic experience. Arc brings a lot of fresh air to a place where innovation seemingly stopped.
What is Arc? Check out @browsercompany <STRICT_LINK>
Dive into the thread below 🧵 (1/n)
User: 1. First-time use experience
Really well done. I enjoyed the semi-interactive intro/learning experience. The keyboard shortcuts were introduced, too.
Setting up the colour scheme was excellent. Straight away, you know these guys are trying to do something different 😍
User: 2. First-time use (contd.)
I wish there was a bit more 'practice your shortcuts'; the only one that stuck with me was the one I already use elsewhere (⌘+T).
Saying that, ⌘+T execution is excellent and can be used for commands, very much like ⌘+K in other apps.
User: 3. Split view
This is my #1 feature so far.
It seems to me that the people at @browsercompany invested in getting to know users.
One would doubt there could be anything left to learn about using a browser in 2023. What 'customer problems' are there left to solve?
And still!
User: 4. Split view (contd.)
Split view solves a problem many of us have when we attempt to multitask. Our current workarounds include constantly rearranging windows (💚 to you BetterSnapTool) etc. It's chaos!
Time will tell if Split view solves this, but right now, I'm thrilled!
User: 5. Split view (contd.)
The microinteractions here feel just right. Intuitive, discoverable. The onboarding helped, too.
User: 6. Profiles
This is a big one for me. I struggled with this on Chrome. My solution was to strictly use Chrome for work stuff plus Safari for personal use.
But obviously, that doesn't work well.
User: 7. Ecosystem
My incumbent browsers allow me to browse across devices with one app ecosystem. I can easily continue on my iPadPro Safari, where I left off on my laptop and then seamlessly move to my phone.
Arc needs a mobile/tablet app.
User: 8. Mini Arc
I took the plunge and made Arc my default browser, and suddenly links from Slack opened in Mini Arc.
Great when I need to quickly check stuff and close the tab. But if I need to stay longer in the context, I still need to move from the Mini Arc to the full Arc.
User: 9. Sidebar
Shifting the tabs from the top bar to a sidebar was smart. This suits me for a few reasons
a) wide angle screen form factor
b) utility of vertical space is better for Spaces, history etc., all co-existing in one area
User: 10. Sidebar
However, my eyes were trained to look for tabs on top of the screen for so long that having them on LHS feels weird. This might change after a few more days.
I'd love the ability to move the sidebar between LHS and RHS, depending on when I place Arc on my monitor.
User: 11. Ecosystem (contd.)
I expected browsing on Arc won't be seamless across devices w.out native iOS apps. Turns out the iPadOS/MacOS continuity pushes the current tab across devices on the same iCloud account.
Not sure about the predictability of this, but so far looks good!
User: 12. Living with Arc
- can't imagine giving up Spaces
- pinned folders/bookmarks as expected
- keep forgetting to use Favourites
- have a love/hate relationship w. links opening in overlay
@browsercompany I *really* want to change icons on pinned folders, pretty please!
User: 13. The iOS app dropped
Unexpected but pleasant! Can't wait to dive in :-)
<STRICT_LINK>
User: Hey @browsercompany I need your help!
Is there a way to tell apps to open links in a specific space?
E.g. my Slack always open links in my work space/profile?
I'm logged into two different Google accounts across two spaces.
User: @JiriJerabek @browsercompany Great question. Not right now, but this feature for link routing by Space is coming in a couple weeks 👀
Can't wait to hear what you think!","
 The user is enjoying the new features in Arc, including the split view, sidebar, and the ability to pin folders. They are also impressed with the iOS app, which allows them to open links in specific spaces. However, they are concerned about the lack of a mobile app and the lack of a way to tell apps to open links in specific spaces.",0.425151914358139,test,User is loving the new Arc browser and is impressed with the semi-interactive intro and
Notion,Appstore/Playstore,"User: I'm stuck on the icon page after the update, I can't access and use it, and uninstalling and reinstalling is useless",User is unable to access and use the app after the update and reinstalling it is ineffective.,0.6488186717033386,test,"User is stuck on the icon page after the update and cannot access and use it, making un"
Notion,Appstore/Playstore,User: My biggest problem with this app is not being able to size up and Dow and widgets. I even specifically bought a mouse to try and ‘hover’ over the image/widget and I was still unable to. Please fix this!!!,"User is unable to size up and down on the app and struggles with the mouse to hover over the image/widget, requesting a fix.",0.8482183218002319,test,User is frustrated with the app not being able to size up and zoom in on widgets
Notion,Twitter,"User: I've wondered about portfolios before and finally built my data analytics one. It took some time as I wasn't sure what was required but researched and made mine. It's on @NotionHQ Portfolio link: <STRICT_LINK>
Feedback please
#dataanalytics #SQL #tableau #analysis",User is exploring the possibility of using Notion for their next project and is seeking advice on how to best use it.,0.2015405744314193,test,"User is excited about the new Notion product, which includes a portfolio for their work and"
Notion,Appstore/Playstore,"User: It's a really nice and really favorite app.. However, the app itself continues to have an infinite loading problem that asks me to try again, so I can't use it even when I connect. How do I fix this..? Also, please, I would like you to add a function to empty all trash bins..",User loves the app but faces an infinite loading problem and requests a function to empty all trash bins.,0.7724993824958801,test,User loves the app but faces an infinite loading problem and requests a function to empty all trash
Notion,Twitter,User: It's been over a month on the @browsercompany's Arc browser and hands down the best transition I have made in many years. A blog coming out sometime soon.,"User is excited about the new features in the @browsercompany's Arc browser, including the ability to create a new tab with a custom URL and the ability to create a new tab with a custom background image.",0.6292071342468262,test,User is excited about the new features in the @browsercompany's Arc browser
figma,G2,"User: It replaced physical whiteboards for discovery and brainstorming sessions. It also works as an excellent ice-breaker and teambuilding tool to have everyone active during meetings or learning sessions.
User: For those who miss physical whiteboards and post-its this is the solution to easily (and virtually) visualize projects and organize brainstorming, project management and workflow visualization. It's very friendly, intuitive and compatible with other tools.
User: Some toolboxes usually overlap important information, and sharing options are not that easy to understand and use, mainly with external (not frequent) users.","Users find Miro to be an effective collaboration tool that helps run meetings smoothly, reduces manual work, and saves costs. They appreciate its user-friendly interface, available templates, sharing capabilities, and affordability. Miro has positively impacted their workplace, and they have no significant dislikes about the tool.",0.4005319476127624,test,"User finds the product helpful for brainstorming sessions, ice-breakers, and teambuilding"
Notion,Twitter,"User: I use @NotionHQ for capturing ideas and insights throughout the day. I review them later and transform them into actionable tasks or projects.
What do you most use #Notion for on a daily basis?
User: @grigor_k @NotionHQ Writing poetry
User: @hornemountain1 @NotionHQ And why do you prefer to use #notion for your poetry?",User is using Notion for their daily work and appreciates the ability to create and share ideas with others.,0.6116477251052856,test,User is using Notion for their daily work and appreciates the ability to create and share ideas
figma,G2,"User: Another problem that Miro solves is the challenge of sharing complex ideas in a simple way. Miro's range of templates, diagrams, and sticky notes make it easy to share ideas visually, which can be especially helpful for projects that require a lot of detail or complexity. This has allowed me to communicate my ideas more effectively with my team members, resulting in better collaboration and a more efficient workflow.
User: I have found Miro to be an incredibly powerful tool for collaborating with teams. One of the things I like best about Miro is how easy it is to use. The interface is intuitive and user-friendly, making it simple to get started even for those who are not particularly tech-savvy. 
The real-time collaboration features in Miro are also incredibly helpful. Multiple team members can work on a board simultaneously, which helps to streamline the collaborative process and ensure that everyone is on the same page. Additionally, the platform's extensive range of features, such as templates, sticky notes, and diagrams, are highly customizable, allowing for greater flexibility when working on projects.
User: One thing that I have found to be a drawback of Miro is its pricing structure. While the platform offers a free plan, its more advanced features are only available with paid plans, which may be expensive for smaller teams or individuals. Additionally, the platform's extensive range of features can be overwhelming for new users, and it may take some time to learn how to use everything effectively. However, Miro's support resources, including video tutorials and a user community, are quite helpful in getting up to speed quickly.",The user loves FigJam for its ease of use and prefers it over multiple apps for conceptualizing ideas and storyboards. They have not used any other whiteboarding app and cannot identify any limitations.,0.34067302942276,test,"User finds Miro to be a powerful tool for collaboration and sharing ideas, especially for complex"
figma,G2,"User: Miro solves two huge problems for me. 
 
1. Remote working and having collaborative sessions with other team members. Before I found Miro, having these sessions was incredibly hard 
2. When you write on a whiteboard, at some stage it gets rubbed off. Miro you can have endless whiteboards that you never need to delete
User: Miro is incredibly helpful for a number of reasons. The best way to look at it is like a whiteboard with all the relevant tools, online. You can use it for brainstorming sessions, mapping customer journeys, comparing notes and heaps more. It feels like I have only just scraped the surface with what is possible on Miro.
User: Honestly, there aren't many downsides to using Miro. The hardest part is probably getting use to it and understanding what you should use for certain things. Maybe some more tutorials would be helpful.","The user finds Figma helpful for design creation, review, and QA purposes, appreciating its easy-to-understand UI and simple commenting system. However, they find sharing content challenging, as it requires sharing the entire board, leading to confusion and difficulty in accessing specific content.",0.3600860238075256,test,"User finds Miro helpful for remote collaboration and collaboration with other team members, as it provides"
figma,Twitter,"User: Tutorial Thread ✨
Learn how to create this folded gradient effect with @figma, in just a few easy steps — no plugins needed!
Ready? Let’s dive in 👇
#sponsored <STRICT_LINK>
User: @FonsMans @figma Where's a link to that defi free money glitch ""people areeee using???!
User: @VanessaCole1231 @FonsMans @figma I just found this trading"" bot today too, check out my TL, I RTed it there"," User celebrates the release of Icons8 Lunacy design system on Figma Community, which has reached 4k downloads, highlighting its popularity and usefulness.",0.2648888230323791,test,"User is excited about the new Figma feature, which allows users to create a custom gradient"
Notion,Twitter,"User: 🎉 Took me more than expected. But here it is!
New website design with features like:
→ Creators portal, featuring profiles like @soltwagner and @joylovedigital (DM me if you want to be added)
→ Rewards page with products like @NotionHQ , @tryfirstbase , and @brexHQ
→ Home…
User: @heyShosan @soltwagner @joylovedigital @NotionHQ @tryfirstbase @brexHQ Really nice site ! Love the interface and how simple and easy it displays ! I’d love to take some inspiration from yours as I’m building mine up !
User: @HeyDorin @soltwagner @joylovedigital @NotionHQ @tryfirstbase @brexHQ Thanks Dorin! Sure go ahead 🤘🏼","User is excited about the new website design and features, including the creators portal, rewards page, and home page. They appreciate the simplicity and ease of use.",0.7013884782791138,test,"User is excited about the new website design and features, including the Creators Portal, Rewards page"
zoom,Appstore/Playstore,User: Lot Of bug 🪲,Poor user experience with bugs.,0.5675153732299805,test,User is experiencing issues with the product.
Notion,Twitter,"User: I've been contemplating becoming a Notion Creator for a while. Now I'm taking the first step! Excited to say hello to the @NotionHQ community and make some new friends 🤍 I have a lot to be shared with you all ! 🚀
User: @CreatorBaraa @NotionHQ Um and your DMs are closed",User is excited to join the Notion Creator community and share their ideas with others.,0.6898763179779053,test,User is excited to join the Notion Creator community and is looking forward to connecting with others.
Notion,Twitter,"User: Our #1 focus right now @browsercompany?
Speed. Stability. Snappiness.
We want you to flyyyyyyy around the internet You're gonna feel faster in Arc than other browsers. But to beat Big Tech we must get creative.
Follow along at @arcinternet – we'll share a lot along the way.
User: @joshm @browsercompany @arcinternet can't wait to see what the future holds for arc/bcny, Josh! 🚀","User is experiencing issues with their browser, specifically the ""F"" key not working, and is seeking assistance.",0.2585013210773468,test,"User is excited about the new features in the browser, including the ability to create a new"
Notion,Twitter,"User: Got the much awaited @browsercompany Arc invite but sadly no mac to try on Awaiting the windows launch 🚀 Or Iam going hackintosh but if things go well mac mini m2 by EOY 😼 <STRICT_LINK>
User: @ayushmokal6 @browsercompany meko dede vro","User is excited about the new @browsercompany Arc invite and plans to try it on a Mac, but is waiting for the Windows launch.",0.8240014314651489,test,User is excited about the new @browsercompany Arc invite and plans to try it
Notion,Twitter,"User: Newly launched @NotionHQ templates in the thread 🧵👇
#notiontwt #Notion #Productivity
User: @NotionHQ Digital Brain 🧠
@NotionHQ 🔖 Digital Brain was created to help you regain control of your life. It includes Tiago Forte's PARA System &amp; other tools. 🧑💻 @notionpez 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez Everyday OS 🧠
@NotionHQ 🔖 ✓ 10x more efficient in life &amp; work ✓ Your Tasks, Projects, Goals, Notes &amp; more ✓ Entirely in Notion 🧑💻 @SabbahJonathan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan Academic PKM template 👩🎓
@NotionHQ 🔖 A comprehensive system for academics &amp; students, combining project &amp; knowledge management with a Zettlekasten approach 🧑💻 @GenShanahan 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan Character Compendium 5e for D&amp;D ✨
@NotionHQ 🔖 In the Character Compendium 5e Notion Template, you'll find everything you need to keep track of all your D&amp;D characters 🧑💻 @minvathemes 🔗. <STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes Cerebral Manag 🎯
@NotionHQ 🔖 Cerebral Manager is a complete productivity and digital management system designed for all aspects of daily life. 🧑💻 @MintedKenny 🔗.<STRICT_LINK> #notiontwt #Notion #Productivity #TEMPLATE <STRICT_LINK>
User: @NotionHQ @notionpez @SabbahJonathan @GenShanahan @minvathemes @MintedKenny Click below 👇 &amp; Have a look 👀 at more than 1120 @NotionHQ templates 🔗 <STRICT_LINK> #notiontwt #Notion #Productivity",User is excited about the new Notion templates and mentions that they are a great addition to their design process. They also mention that they are using Notion for their personal and business projects.,0.6236448287963867,test,User is excited about the new Notion templates and mentions that they are a great addition
Notion,Appstore/Playstore,User: I have 8 years of experience in creating interfaces and this is the worst and most unintuitive UIs I've ever experienced,Nothing,0.1177182346582412,test,User has 8 years of experience in creating interfaces and finds the product to be the worst and
Notion,Twitter,User: Just installed Arc browser @browsercompany. It looks soo goood. And now I have 4 browsers. It's going to be fun #Arcbrowser,User is excited about the new Arc browser and has 4 browsers now.,0.8388454914093018,test,User is excited about the new Arc browser and has 4 browsers now.
figma,Twitter,"User: RT @AdhamDannaway: ⭐️ Learn Design
A free course by @Figma to help you get started in design.
◆ 12 lessons
◆ 5 Exercises
◆ Practice files…"," User shares a quick experiment in Figma to create a cool loader using an angular gradient and shape mask, showcasing a behind-the-scenes video.",0.2022144496440887,test,"User is excited about the new Figma features, including the ability to create a new design"
Notion,Appstore/Playstore,User: I really think this app is great for everything. The only problem I have is when you have too many workspaces then you have to pay up.,"User finds the app great for organizing their work, but mentions the need to pay for additional workspaces if they have too many open.",0.7434419393539429,test,"User finds the app great for everything but has issues with having too many workspaces, as they"
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @LHDavis2209 @DonorsChoose @figma Our project only has 30 days left and we still need $78 until it’s funded! @DonorsChoose @figma #clearthelist #TeacherAppreciation <STRICT_LINK> <STRICT_LINK>
User: @vanzandt1 @LHDavis2209 @DonorsChoose @figma We just fully funded your project! Happy Teacher Appreciation Week :)"," User is looking for DonorsChoose projects to fund at Figma Edu, where they provide free access to Figma's design and collaboration tools for educators.",0.7603393793106079,test,"User is excited about the new Figma features, including the ability to create a new project"
Notion,Appstore/Playstore,"User: I ran into a problem! After paying through the App Store, the plan doesn't want to act (the desktop app says I should unsubscribe to Apple and only then subscribe! Why is this feature introduced here then? What if he just takes the money and gives no advantages? Now, apparently, you need to wait a month until your apple subscription ends (you can't return the money either (","User encountered an issue with the app, as it was not working as expected after paying through the App Store. They were unable to unsubscribe from Apple and were advised to wait for the subscription to end before subscribing again.",0.7862406373023987,test,"User is experiencing issues with the desktop app after paying through the App Store, as the plan doesn"
Notion,Twitter,"User: We're hiring a Technical Advisor role for @browsercompany. If you've been a founder or want to learn what it's like to be one, this may be a great fit. DM me for more! <STRICT_LINK>","Summary:
User is looking for a job in the tech industry and is interested in working with BrowserCO.",0.6685704588890076,test,User is looking for a job at BrowserCO and is seeking a Technical Advisor role.
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!"," User is a teacher and uses Notion to create interactive lessons for their students, mentioning that it's a great tool for their students to use.",0.2664065659046173,test,"User is a teacher and uses Notion to create interactive lessons for their students, mentioning"
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I am hoping to spread some joy and positivity with compliment cards and more for each of my high schoolers. I want them to see their worth and value❤️❤️
<STRICT_LINK>","User's Pixel Art in Figma blog post is the most viewed blog post of all time, and they need to create more tutorials and post them on their blog more often.",0.4071854948997497,test,"User is excited about the new Figma for Education feature, which allows users to create a"
